title	instrument	total.spots	total.bases	submitter	SRA	SRP	tax	tax.name	strategy	is.single	is.paired	SRR	tax.search
GSM2779454: rel- replicate 1, dark, 12 h (light dark conditions); Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	15363622	768181100	GEO	SRA607160	SRP117265	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6026336	1140
GSM2779453: rel- replicate 1, dark, 8 h (light dark conditions); Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	21507478	1075373900	GEO	SRA607160	SRP117265	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6026335	1140
GSM2779452: rel- replicate 1, dark, 4 h (light dark conditions); Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	13894197	694709850	GEO	SRA607160	SRP117265	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6026334	1140
GSM2779451: rel- replicate 1, dark, 2 h (light dark conditions); Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	17654626	882731300	GEO	SRA607160	SRP117265	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6026333	1140
GSM2779450: rel- replicate 1, dark, 1 h (light dark conditions); Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	13707700	685385000	GEO	SRA607160	SRP117265	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6026332	1140
GSM2779449: rel- replicate 1, dark, 30 min (light dark conditions); Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	10028620	501431000	GEO	SRA607160	SRP117265	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6026331	1140
GSM2779448: rel- replicate 1, dark, 15 min (light dark conditions); Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	11620415	581020750	GEO	SRA607160	SRP117265	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6026330	1140
GSM2779447: rel- replicate 1, dark, 5 min (light dark conditions); Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	15708983	785449150	GEO	SRA607160	SRP117265	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6026329	1140
GSM2779446: rel- replicate 1, dusk (light dark conditions); Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	10865195	543259750	GEO	SRA607160	SRP117265	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6026328	1140
GSM2779445: wild type replicate 1, dark, 12 h (light dark conditions); Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	15394420	769721000	GEO	SRA607160	SRP117265	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6026327	1140
GSM2779444: wild type replicate 1, dark, 8 h (light dark conditions); Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	12288862	614443100	GEO	SRA607160	SRP117265	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6026326	1140
GSM2779443: wild type replicate 1, dark, 4 h (light dark conditions); Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	12604460	630223000	GEO	SRA607160	SRP117265	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6026325	1140
GSM2779442: wild type replicate 1, dark, 2 h (light dark conditions); Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	16892576	844628800	GEO	SRA607160	SRP117265	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6026324	1140
GSM2779441: wild type replicate 1, dark, 1 h (light dark conditions); Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	14669490	733474500	GEO	SRA607160	SRP117265	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6026323	1140
GSM2779440: wild type replicate 1, dark, 30 min (light dark conditions); Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	17146733	857336650	GEO	SRA607160	SRP117265	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6026322	1140
GSM2779439: wild type replicate 1, dark, 15 min (light dark conditions); Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	10893187	544659350	GEO	SRA607160	SRP117265	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6026321	1140
GSM2779438: wild type replicate 1, dark, 5 min (light dark conditions); Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	15219015	760950750	GEO	SRA607160	SRP117265	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6026320	1140
GSM2779437: wild type replicate 1, dusk (light dark conditions); Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	16703814	835190700	GEO	SRA607160	SRP117265	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6026319	1140
GSM2771788: rel- + relAE335Q replicate 2 dusk; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	17028987	851449350	GEO	SRA605279	SRP117071	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6004409	1140
GSM2771787: rel- + relAE335Q replicate 1 dusk; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	13327653	666382650	GEO	SRA605279	SRP117071	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6004408	1140
GSM2771786: rel- + relAE335Q replicate 2 dawn; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	17278594	863929700	GEO	SRA605279	SRP117071	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6004407	1140
GSM2771785: rel- + relAE335Q replicate 1 dawn; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	16040799	802039950	GEO	SRA605279	SRP117071	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6004406	1140
GSM2771784: rel- + relA+ replicate 2 dusk; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	19459621	972981050	GEO	SRA605279	SRP117071	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6004405	1140
GSM2771783: rel- + relA+ replicate 1 dusk; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	17171120	858556000	GEO	SRA605279	SRP117071	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6004404	1140
GSM2771782: rel- + relA+ replicate 2 dawn; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	21252494	1062624700	GEO	SRA605279	SRP117071	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6004403	1140
GSM2771781: rel- + relA+ replicate 1 dawn; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	18128276	906413800	GEO	SRA605279	SRP117071	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6004402	1140
GSM2771780: rel- replicate 2 dusk; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	16587665	829383250	GEO	SRA605278	SRP117070	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6004399	1140
GSM2771779: rel- replicate 1 dusk; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	16938257	846912850	GEO	SRA605278	SRP117070	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6004398	1140
GSM2771778: rel- replicate 2 dawn; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	13874664	693733200	GEO	SRA605278	SRP117070	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6004397	1140
GSM2771777: rel- replicate 1 dawn; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	12286581	614329050	GEO	SRA605278	SRP117070	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6004396	1140
GSM2771776: wild type replicate 2 dusk; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	10827488	541374400	GEO	SRA605278	SRP117070	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6004395	1140
GSM2771775: wild type replicate 1 dusk; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	16627313	831365650	GEO	SRA605278	SRP117070	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6004394	1140
GSM2771774: wild type replicate 2 dawn; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	18769338	938466900	GEO	SRA605278	SRP117070	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6004393	1140
GSM2771773: wild type replicate 1 dawn; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2000	14911780	745589000	GEO	SRA605278	SRP117070	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6004392	1140
GSM2792446: Shade Pulse, 10 hours since Dawn, Time 60 min return, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	8234970	411748500	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069436	1140
GSM2792445: Shade Pulse, 10 hours since Dawn, Time 60 min return, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	9534363	476718150	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069435	1140
GSM2792444: Shade Pulse, 9.5 hours since Dawn, Time 30 min return, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	7953940	397697000	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069434	1140
GSM2792443: Shade Pulse, 9.5 hours since Dawn, Time 30 min return, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	8357692	417884600	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069433	1140
GSM2792442: Shade Pulse, 9.25 hours since Dawn, Time 15 min return, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	6415983	320799150	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069432	1140
GSM2792441: Shade Pulse, 9.25 hours since Dawn, Time 15 min return, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	7655733	382786650	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069431	1140
GSM2792440: Shade Pulse, 9 hours since Dawn, Time 60 min, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	7364811	368240550	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069430	1140
GSM2792439: Shade Pulse, 9 hours since Dawn, Time 60 min, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	8596082	429804100	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069429	1140
GSM2792438: Shade Pulse, 8.5 hours since Dawn, Time 30 min, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	7339018	366950900	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069428	1140
GSM2792437: Shade Pulse, 8.5 hours since Dawn, Time 30 min, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	7135837	356791850	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069427	1140
GSM2792436: Shade Pulse, 8.25 hours since Dawn, Time 15 min, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	7924537	396226850	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069426	1140
GSM2792435: Shade Pulse, 8.25 hours since Dawn, Time 15 min, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	10515376	525768800	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069425	1140
GSM2792434: Shade Pulse, 8 hours since Dawn, Time 0, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	8497514	424875700	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069424	1140
GSM2792433: Shade Pulse, 8 hours since Dawn, Time 0, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	8012684	400634200	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069423	1140
GSM2792432: High Light Pulse, 10 hours since Dawn, Time 60 min return, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	8780350	439017500	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069422	1140
GSM2792431: High Light Pulse, 10 hours since Dawn, Time 60 min return, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	8945138	447256900	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069421	1140
GSM2792430: High Light Pulse, 9.5 hours since Dawn, Time 30 min return, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	5248015	262400750	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069420	1140
GSM2792429: High Light Pulse, 9.5 hours since Dawn, Time 30 min return, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	9281711	464085550	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069419	1140
GSM2792425: High Light Pulse, 9 hours since Dawn, Time 60 min, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	8242414	412120700	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069415	1140
GSM2792424: High Light Pulse, 8.5 hours since Dawn, Time 30 min, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	9587190	479359500	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069414	1140
GSM2792423: High Light Pulse, 8.5 hours since Dawn, Time 30 min, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	8513652	425682600	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069413	1140
GSM2792422: High Light Pulse, 8.25 hours since Dawn, Time 15 min, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	8587546	429377300	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069412	1140
GSM2792421: High Light Pulse, 8.25 hours since Dawn, Time 15 min, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	9717654	485882700	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069411	1140
GSM2792420: High Light Pulse, 8 hours since Dawn, Time 0, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	7191101	359555050	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069410	1140
GSM2792419: High Light Pulse, 8 hours since Dawn, Time 0, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	6676557	333827850	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069409	1140
GSM2792418: Clear Day, 12 hours since dawn, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	7034113	351705650	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069408	1140
GSM2792417: Clear Day, 12 hours since dawn, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	8144866	407243300	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069407	1140
GSM2792416: Clear Day, 10 hours since dawn, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	6408183	320409150	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069406	1140
GSM2792415: Clear Day, 10 hours since dawn, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	7658916	382945800	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069405	1140
GSM2792414: Clear Day, 9 hours since dawn, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	6046650	302332500	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069404	1140
GSM2792413: Clear Day, 9 hours since dawn, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	5321335	266066750	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069403	1140
GSM2792412: Clear Day, 8 hours since dawn, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	6183163	309158150	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069402	1140
GSM2792411: Clear Day, 8 hours since dawn, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	8395617	419780850	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069401	1140
GSM2792410: Clear Day, 6 hours since dawn, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	7530727	376536350	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069400	1140
GSM2792409: Clear Day, 6 hours since dawn, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	9272494	463624700	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069399	1140
GSM2792408: Clear Day, 4 hours since dawn, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	6172768	308638400	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069398	1140
GSM2792407: Clear Day, 4 hours since dawn, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	4358556	217927800	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069397	1140
GSM2792406: Clear Day, 2 hours since dawn, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	5847952	292397600	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069396	1140
GSM2792405: Clear Day, 2 hours since dawn, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	10992595	549629750	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069395	1140
GSM2792404: Clear Day, 0.5 hours since dawn, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	7474725	373736250	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069394	1140
GSM2792403: Clear Day, 0.5 hours since dawn, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	9171499	458574950	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069393	1140
GSM2792402: Low Light, 12 hours since dawn, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	13218632	660931600	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069392	1140
GSM2792401: Low Light, 12 hours since dawn, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	10003585	500179250	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069391	1140
GSM2792400: Low Light, 10 hours since dawn, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	12836949	641847450	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069390	1140
GSM2792399: Low Light, 10 hours since dawn, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	10916343	545817150	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069389	1140
GSM2792398: Low Light, 9 hours since dawn, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	11501570	575078500	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069388	1140
GSM2792397: Low Light, 9 hours since dawn, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	9463052	473152600	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069387	1140
GSM2792396: Low Light, 8 hours since dawn, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	9427609	471380450	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069386	1140
GSM2792395: Low Light, 8 hours since dawn, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	7615297	380764850	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069385	1140
GSM2792394: Low Light, 6 hours since dawn, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	9903726	495186300	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069384	1140
GSM2792393: Low Light, 6 hours since dawn, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	7489968	374498400	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069383	1140
GSM2792392: Low Light, 4 hours since dawn, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	9122823	456141150	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069382	1140
GSM2792391: Low Light, 4 hours since dawn, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	9069077	453453850	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069381	1140
GSM2792390: Low Light, 2 hours since dawn, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	10511432	525571600	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069380	1140
GSM2792389: Low Light, 2 hours since dawn, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	7706914	385345700	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069379	1140
GSM2792388: Low Light, 0.5 hours since dawn, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	10596450	529822500	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069378	1140
GSM2792387: Low Light, 0.5 hours since dawn, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	8905157	445257850	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069377	1140
GSM2792428: High Light Pulse, 9.25 hours since Dawn, Time 15 min return, replicate 2; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	7991539	399576950	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069418	1140
GSM2792427: High Light Pulse, 9.25 hours since Dawn, Time 15 min return, replicate 1; Synechococcus elongatus PCC 7942; RNA-Seq	Illumina HiSeq 2500	8382685	419134250	GEO	SRA612636	SRP118803	1140	Synechococcus elongatus PCC 7942 = FACHB-805	RNA-Seq	TRUE	FALSE	SRR6069417	1140
